Time,SenderID,ReceiverID,Distance,SpeedSender,SpeedReceiver,PacketSize,RSSI,Delay,PacketLoss
0.173115,3,6,0,0,0,12,inf,73,0
0.179447,3,1,0,0,0,12,inf,79,0
0.180579,11,6,0,0,0,12,inf,80,0
0.182306,16,1,0,0,0,12,inf,82,0
0.189689,3,23,0,0,0,12,inf,89,0
0.191216,26,23,0,0,0,12,inf,91,0
0.192057,19,21,0,0,0,12,inf,92,0
0.195046,24,4,0,0,0,12,inf,95,0
0.199627,25,26,0,0,0,12,inf,99,0
0.200419,5,25,0,0,0,12,inf,100,0
0.200687,11,6,0,0,0,12,inf,0,0
0.201236,19,21,0,0,0,12,inf,1,0
0.202041,23,9,0,0,0,12,inf,102,0
0.204417,5,18,0,0,0,12,inf,104,0
0.20486,9,5,0,0,0,12,inf,104,0
0.205755,9,17,0,0,0,12,inf,105,0
0.20601,5,25,0,0,0,12,inf,6,0
0.206788,23,9,0,0,0,12,inf,6,0
0.207195,12,26,0,0,0,12,inf,107,0
0.20745,26,23,0,0,0,12,inf,7,0
0.208215,3,1,0,0,0,12,inf,8,0
0.208421,9,5,0,0,0,12,inf,8,0
0.208828,12,29,0,0,0,12,inf,108,0
0.209575,23,12,0,0,0,12,inf,109,0
0.210031,29,24,0,0,0,12,inf,110,0
0.210872,21,7,0,0,0,12,inf,110,0
0.21114,5,18,0,0,0,12,inf,11,0
0.211372,23,12,0,0,0,12,inf,11,0
0.212749,21,7,0,0,0,12,inf,12,0
0.213156,21,2,0,0,0,12,inf,113,0
0.213599,7,29,0,0,0,12,inf,113,0
0.214041,21,2,0,0,0,12,inf,14,0
0.215137,6,2,0,0,0,12,inf,115,0
0.215392,6,2,0,0,0,12,inf,15,0
0.216155,24,9,0,0,0,12,inf,116,0
0.218112,7,18,0,0,0,12,inf,118,0
0.219085,24,4,0,0,0,12,inf,19,0
0.219343,24,9,0,0,0,12,inf,19,0
0.21975,24,2,0,0,0,12,inf,119,0
0.220044,3,6,0,0,0,12,inf,20,0
0.220302,24,2,0,0,0,12,inf,20,0
0.221133,26,14,0,0,0,12,inf,121,0
0.221388,26,14,0,0,0,12,inf,21,0
0.221646,3,23,0,0,0,12,inf,21,0
0.2231,12,26,0,0,0,12,inf,23,0
0.223306,12,29,0,0,0,12,inf,23,0
0.224635,4,24,0,0,0,12,inf,124,0
0.226154,25,26,0,0,0,12,inf,26,0
0.226561,2,5,0,0,0,12,inf,126,0
0.227693,24,14,0,0,0,12,inf,127,0
0.230568,4,24,0,0,0,12,inf,30,0
0.23113,2,5,0,0,0,12,inf,31,0
0.232135,2,14,0,0,0,12,inf,132,0
0.233312,19,10,0,0,0,12,inf,133,0
0.233606,19,10,0,0,0,12,inf,33,0
0.234116,24,14,0,0,0,12,inf,34,0
0.245171,2,14,0,0,0,12,inf,45,0
0.245788,18,14,0,0,0,12,inf,145,0
0.246884,0,8,8.51173,0.4,0,12,-46.4592,146,0
0.248449,0,8,8.51173,0.4,0,12,-46.4592,48,0
0.24928,4,7,0,0,0,12,inf,149,0
0.250422,27,14,0,0,0,12,inf,150,0
0.251604,27,14,0,0,0,12,inf,51,0
0.252159,18,14,0,0,0,12,inf,52,0
0.252973,4,7,0,0,0,12,inf,52,0
0.253192,16,1,0,0,0,12,inf,53,0
0.254764,14,12,0,0,0,12,inf,154,0
0.25543,25,8,0,0,0,12,inf,155,0
0.257166,8,21,0,0,0,12,inf,157,0
0.257421,9,17,0,0,0,12,inf,57,0
0.258145,9,12,0,0,0,12,inf,158,0
0.258413,14,12,0,0,0,12,inf,58,0
0.258846,14,21,0,0,0,12,inf,158,0
0.259101,9,12,0,0,0,12,inf,59,0
0.260213,1,29,0,0,0,12,inf,160,0
0.260468,14,21,0,0,0,12,inf,60,0
0.260901,14,3,0,0,0,12,inf,160,0
0.261647,1,29,0,0,0,12,inf,61,0
0.261892,14,3,0,0,0,12,inf,61,0
0.262299,29,0,8.51173,0,0.4,12,-46.4592,162,0
0.262755,14,19,0,0,0,12,inf,162,0
0.265621,2,13,0,0,0,12,inf,165,0
0.266475,19,13,0,0,0,12,inf,166,0
0.266918,8,4,0,0,0,12,inf,166,0
0.267186,2,13,0,0,0,12,inf,67,0
0.267418,8,25,0,0,0,12,inf,167,0
0.267637,25,8,0,0,0,12,inf,67,0
0.267856,14,19,0,0,0,12,inf,67,0
0.268822,4,13,0,0,0,12,inf,168,0
0.269465,29,24,0,0,0,12,inf,69,0
0.270007,8,21,0,0,0,12,inf,70,0
0.270213,8,4,0,0,0,12,inf,70,0
0.271057,14,25,0,0,0,12,inf,171,0
0.272512,21,28,0,0,0,12,inf,172,0
0.272754,21,28,0,0,0,12,inf,72,0
0.272973,13,4,0,0,0,12,inf,172,0
0.273657,8,25,0,0,0,12,inf,73,0
0.274779,26,28,0,0,0,12,inf,174,0
0.275222,13,23,0,0,0,12,inf,175,0
0.275516,13,4,0,0,0,12,inf,75,0
0.276386,11,13,0,0,0,12,inf,176,0
0.277964,13,23,0,0,0,12,inf,77,0
0.278358,13,7,0,0,0,12,inf,178,0
0.278613,11,13,0,0,0,12,inf,78,0
0.278897,29,0,8.51173,0,0.4,12,-46.4592,78,0
0.279129,13,7,0,0,0,12,inf,79,0
0.281299,4,13,0,0,0,12,inf,81,0
0.28222,2,28,0,0,0,12,inf,182,0
0.283542,2,28,0,0,0,12,inf,83,0
0.284347,5,28,0,0,0,12,inf,184,0
0.285227,10,2,0,0,0,12,inf,185,0
0.285987,28,12,0,0,0,12,inf,185,0
0.286527,10,2,0,0,0,12,inf,86,0
0.287199,26,28,0,0,0,12,inf,87,0
0.287457,28,12,0,0,0,12,inf,87,0
0.289019,10,12,0,0,0,12,inf,189,0
0.289514,0,14,8.51173,0.4,0,12,-46.4592,189,0
0.289769,10,12,0,0,0,12,inf,89,0
0.289988,0,14,8.51173,0.4,0,12,-46.4592,89,0
0.290434,10,16,0,0,0,12,inf,190,0
0.290741,10,16,0,0,0,12,inf,90,0
0.291278,10,1,0,0,0,12,inf,191,0
0.29165,10,1,0,0,0,12,inf,91,0
0.291934,19,13,0,0,0,12,inf,91,0
0.292406,10,11,0,0,0,12,inf,192,0
0.292674,10,11,0,0,0,12,inf,92,0
0.293942,28,3,0,0,0,12,inf,193,0
0.294223,28,3,0,0,0,12,inf,94,0
0.29463,10,21,0,0,0,12,inf,194,0
0.294976,10,21,0,0,0,12,inf,94,0
0.295719,10,26,0,0,0,12,inf,195,0
0.295961,10,26,0,0,0,12,inf,95,0
0.296355,10,28,0,0,0,12,inf,196,0
0.296727,10,28,0,0,0,12,inf,96,0
0.297147,10,29,0,0,0,12,inf,197,0
0.29759,28,6,0,0,0,12,inf,197,0
0.297871,28,6,0,0,0,12,inf,97,0
0.298265,28,11,0,0,0,12,inf,198,0
0.29885,28,11,0,0,0,12,inf,98,0
0.299082,10,29,0,0,0,12,inf,99,0
0.29958,28,24,0,0,0,12,inf,199,0
0.300127,13,1,0,0,0,12,inf,200,0
0.300369,4,7,0,0,0,12,inf,0,0
0.300723,6,2,0,0,0,12,inf,0,0
0.301187,25,8,0,0,0,12,inf,1,0
0.302634,1,29,0,0,0,12,inf,2,0
0.302892,25,26,0,0,0,12,inf,2,0
0.303111,10,1,0,0,0,12,inf,3,0
0.303343,29,0,8.57067,0,0.6,12,-46.5191,3,0
0.303697,10,2,0,0,0,12,inf,3,0
0.304285,9,5,0,0,0,12,inf,4,0
0.305239,11,6,0,0,0,12,inf,5,0
0.305471,10,11,0,0,0,12,inf,5,0
0.30569,19,10,0,0,0,12,inf,5,0
0.305909,11,13,0,0,0,12,inf,5,0
0.306128,10,12,0,0,0,12,inf,6,0
0.306347,19,13,0,0,0,12,inf,6,0
0.306566,13,1,0,0,0,12,inf,106,0
0.306824,24,2,0,0,0,12,inf,6,0
0.307056,28,24,0,0,0,12,inf,107,0
0.307275,16,1,0,0,0,12,inf,7,0
0.307905,19,21,0,0,0,12,inf,7,0
0.308124,12,26,0,0,0,12,inf,8,0
0.308343,28,2,0,0,0,12,inf,208,0
0.308871,27,14,0,0,0,12,inf,8,0
0.309077,18,14,0,0,0,12,inf,9,0
0.309296,9,12,0,0,0,12,inf,9,0
0.309877,21,2,0,0,0,12,inf,9,0
0.310096,28,2,0,0,0,12,inf,110,0
0.310315,3,1,0,0,0,12,inf,10,0
0.310521,3,6,0,0,0,12,inf,10,0
0.310753,21,7,0,0,0,12,inf,10,0
0.310998,9,17,0,0,0,12,inf,10,0
0.31154,28,9,0,0,0,12,inf,211,0
0.311808,29,24,0,0,0,12,inf,11,0
0.312511,13,10,0,0,0,12,inf,212,0
0.312766,28,9,0,0,0,12,inf,112,0
0.313308,2,5,0,0,0,12,inf,13,0
0.313553,2,13,0,0,0,12,inf,13,0
0.314121,28,29,0,0,0,12,inf,214,0
0.314537,21,28,0,0,0,12,inf,14,0
0.314769,4,13,0,0,0,12,inf,14,0
0.315014,13,10,0,0,0,12,inf,115,0
0.315407,4,24,0,0,0,12,inf,15,0
0.3158,10,16,0,0,0,12,inf,15,0
0.316006,10,21,0,0,0,12,inf,16,0
0.316225,2,14,0,0,0,12,inf,16,0
0.316444,13,4,0,0,0,12,inf,16,0
0.316676,28,29,0,0,0,12,inf,116,0
0.316895,3,23,0,0,0,12,inf,16,0
0.317166,10,26,0,0,0,12,inf,17,0
0.317385,24,4,0,0,0,12,inf,17,0
0.317617,10,28,0,0,0,12,inf,17,0
0.317971,28,3,0,0,0,12,inf,17,0
0.318203,24,9,0,0,0,12,inf,18,0
0.318409,24,14,0,0,0,12,inf,18,0
0.318693,10,29,0,0,0,12,inf,18,0
0.318951,28,6,0,0,0,12,inf,18,0
0.319248,12,29,0,0,0,12,inf,19,0
0.319641,13,7,0,0,0,12,inf,19,0
0.319899,28,11,0,0,0,12,inf,19,0
0.320196,28,12,0,0,0,12,inf,20,0
0.320454,13,23,0,0,0,12,inf,20,0
0.320673,13,1,0,0,0,12,inf,20,0
0.320931,26,14,0,0,0,12,inf,20,0
0.32115,28,24,0,0,0,12,inf,21,0
0.321382,28,2,0,0,0,12,inf,21,0
0.321614,13,10,0,0,0,12,inf,21,0
0.321833,26,23,0,0,0,12,inf,21,0
0.322434,2,28,0,0,0,12,inf,22,0
0.322822,7,29,0,0,0,12,inf,122,0
0.323041,26,28,0,0,0,12,inf,23,0
0.323273,5,28,0,0,0,12,inf,123,0
0.323835,28,9,0,0,0,12,inf,23,0
0.32408,5,18,0,0,0,12,inf,24,0
0.324351,28,29,0,0,0,12,inf,24,0
0.324797,28,13,0,0,0,12,inf,224,0
0.325078,5,25,0,0,0,12,inf,25,0
0.325323,28,13,0,0,0,12,inf,125,0
0.325581,5,28,0,0,0,12,inf,25,0
0.325891,7,18,0,0,0,12,inf,125,0
0.326123,28,13,0,0,0,12,inf,26,0
0.326556,7,28,0,0,0,12,inf,226,0
0.326811,7,28,0,0,0,12,inf,126,0
0.327493,8,4,0,0,0,12,inf,27,0
0.327816,7,29,0,0,0,12,inf,27,0
0.328087,8,21,0,0,0,12,inf,28,0
0.328293,8,25,0,0,0,12,inf,28,0
0.328538,7,18,0,0,0,12,inf,28,0
0.328835,7,28,0,0,0,12,inf,28,0
0.329314,0,8,8.57067,0.6,0,12,-46.5191,29,0
0.329533,0,14,8.57067,0.6,0,12,-46.5191,29,0
0.330475,10,23,0,0,0,12,inf,230,0
0.330694,10,23,0,0,0,12,inf,130,0
0.330939,10,23,0,0,0,12,inf,30,0
0.331848,28,23,0,0,0,12,inf,231,0
0.33209,28,23,0,0,0,12,inf,132,0
0.332439,28,23,0,0,0,12,inf,32,0
0.332658,23,10,0,0,0,12,inf,232,0
0.332981,23,10,0,0,0,12,inf,132,0
0.333187,23,9,0,0,0,12,inf,33,0
0.333419,23,12,0,0,0,12,inf,33,0
0.333794,23,10,0,0,0,12,inf,33,0
0.334749,29,22,0,0,0,12,inf,234,0
0.334981,29,22,0,0,0,12,inf,134,0
0.335699,29,22,0,0,0,12,inf,35,0
0.336738,23,22,0,0,0,12,inf,236,0
0.337019,23,22,0,0,0,12,inf,137,0
0.337225,23,22,0,0,0,12,inf,37,0
0.338147,12,22,0,0,0,12,inf,238,0
0.338415,12,22,0,0,0,12,inf,138,0
0.338874,22,3,0,0,0,12,inf,238,0
0.339155,12,22,0,0,0,12,inf,39,0
0.339562,22,21,0,0,0,12,inf,239,0
0.339908,22,3,0,0,0,12,inf,139,0
0.340153,22,21,0,0,0,12,inf,140,0
0.341101,16,17,0,0,0,12,inf,241,0
0.341369,22,29,0,0,0,12,inf,241,0
0.341601,22,29,0,0,0,12,inf,141,0
0.341833,16,17,0,0,0,12,inf,141,0
0.34224,17,19,0,0,0,12,inf,242,0
0.343172,13,17,0,0,0,12,inf,243,0
0.344026,28,22,0,0,0,12,inf,244,0
0.344281,16,17,0,0,0,12,inf,44,0
0.344565,13,17,0,0,0,12,inf,144,0
0.344784,17,19,0,0,0,12,inf,144,0
0.345016,13,17,0,0,0,12,inf,45,0
0.345235,22,3,0,0,0,12,inf,45,0
0.34548,28,22,0,0,0,12,inf,145,0
0.345738,22,21,0,0,0,12,inf,45,0
0.345983,17,19,0,0,0,12,inf,45,0
0.346202,22,29,0,0,0,12,inf,46,0
0.346421,28,22,0,0,0,12,inf,46,0
0.34954,24,20,0,0,0,12,inf,249,0
0.350455,24,20,0,0,0,12,inf,150,0
0.350674,24,20,0,0,0,12,inf,50,0
0.360596,8,20,0,0,0,12,inf,260,0
0.360854,8,20,0,0,0,12,inf,160,0
0.361073,8,20,0,0,0,12,inf,61,0
0.361807,27,20,0,0,0,12,inf,261,0
0.362266,20,29,0,0,0,12,inf,262,0
0.362508,20,29,0,0,0,12,inf,162,0
0.363313,28,20,0,0,0,12,inf,263,0
0.363555,28,20,0,0,0,12,inf,163,0
0.364438,10,20,0,0,0,12,inf,264,0
0.364693,27,20,0,0,0,12,inf,164,0
0.364912,10,20,0,0,0,12,inf,164,0
0.365144,28,20,0,0,0,12,inf,65,0
0.365441,20,29,0,0,0,12,inf,65,0
0.36566,27,20,0,0,0,12,inf,65,0
0.365918,10,20,0,0,0,12,inf,65,0
0.366442,20,25,0,0,0,12,inf,266,0
0.366788,20,25,0,0,0,12,inf,166,0
0.36715,14,25,0,0,0,12,inf,167,0
0.367395,20,25,0,0,0,12,inf,67,0
0.367679,20,27,0,0,0,12,inf,267,0
0.36795,14,18,0,0,0,12,inf,267,0
0.368273,14,18,0,0,0,12,inf,168,0
0.368972,14,27,0,0,0,12,inf,268,0
0.369217,20,27,0,0,0,12,inf,169,0
0.369462,14,27,0,0,0,12,inf,169,0
0.37029,20,27,0,0,0,12,inf,70,0
0.370736,20,7,0,0,0,12,inf,270,0
0.371205,14,4,0,0,0,12,inf,271,0
0.371538,20,7,0,0,0,12,inf,171,0
0.371783,14,4,0,0,0,12,inf,171,0
0.372491,10,14,0,0,0,12,inf,272,0
0.372723,10,14,0,0,0,12,inf,172,0
0.373434,10,14,0,0,0,12,inf,73,0
0.373835,20,7,0,0,0,12,inf,73,0
0.374268,14,8,0,0,0,12,inf,274,0
0.374789,20,1,0,0,0,12,inf,274,0
0.37507,14,8,0,0,0,12,inf,175,0
0.375354,20,1,0,0,0,12,inf,175,0
0.375625,14,10,0,0,0,12,inf,275,0
0.375948,14,10,0,0,0,12,inf,175,0
0.376867,20,1,0,0,0,12,inf,76,0
0.377339,14,28,0,0,0,12,inf,277,0
0.377581,14,28,0,0,0,12,inf,177,0
0.378001,20,5,0,0,0,12,inf,278,0
0.378282,20,5,0,0,0,12,inf,178,0
0.378527,14,3,0,0,0,12,inf,78,0
0.378746,20,5,0,0,0,12,inf,78,0
0.378965,14,12,0,0,0,12,inf,78,0
0.379424,20,6,0,0,0,12,inf,279,0
0.379692,14,19,0,0,0,12,inf,79,0
0.380521,20,6,0,0,0,12,inf,180,0
0.380805,14,21,0,0,0,12,inf,80,0
0.381491,14,25,0,0,0,12,inf,81,0
0.381749,20,6,0,0,0,12,inf,81,0
0.382098,14,18,0,0,0,12,inf,82,0
0.382343,20,8,0,0,0,12,inf,282,0
0.383029,20,8,0,0,0,12,inf,183,0
0.383287,20,8,0,0,0,12,inf,83,0
0.38361,14,27,0,0,0,12,inf,83,0
0.383816,14,4,0,0,0,12,inf,83,0
0.384074,14,8,0,0,0,12,inf,84,0
0.384481,20,9,0,0,0,12,inf,284,0
0.385034,14,10,0,0,0,12,inf,85,0
0.385279,14,28,0,0,0,12,inf,85,0
0.385738,14,7,0,0,0,12,inf,285,0
0.386382,20,9,0,0,0,12,inf,186,0
0.386627,14,7,0,0,0,12,inf,186,0
0.386859,20,9,0,0,0,12,inf,86,0
0.387091,14,7,0,0,0,12,inf,87,0
0.387563,20,12,0,0,0,12,inf,287,0
0.388372,20,12,0,0,0,12,inf,188,0
0.388591,20,12,0,0,0,12,inf,88,0
0.389011,20,13,0,0,0,12,inf,289,0
0.389331,20,13,0,0,0,12,inf,189,0
0.389654,20,13,0,0,0,12,inf,89,0
0.3901,20,16,0,0,0,12,inf,290,0
0.390381,20,16,0,0,0,12,inf,190,0
0.390769,20,16,0,0,0,12,inf,90,0
0.391293,20,14,0,0,0,12,inf,291,0
0.391587,20,14,0,0,0,12,inf,191,0
0.391936,20,14,0,0,0,12,inf,91,0
0.400503,0,8,8.64928,0.79,0,12,-46.5984,0,0
0.400722,13,1,0,0,0,12,inf,0,0
0.400941,28,2,0,0,0,12,inf,0,0
0.401379,9,5,0,0,0,12,inf,1,0
0.401598,13,4,0,0,0,12,inf,1,0
0.401817,20,1,0,0,0,12,inf,1,0
0.402306,2,5,0,0,0,12,inf,2,0
0.402512,17,19,0,0,0,12,inf,2,0
0.402866,24,2,0,0,0,12,inf,2,0
0.403085,16,1,0,0,0,12,inf,3,0
0.403696,12,22,0,0,0,12,inf,3,0
0.403928,26,14,0,0,0,12,inf,3,0
0.40416,22,3,0,0,0,12,inf,4,0
0.404379,24,4,0,0,0,12,inf,4,0
0.405177,6,2,0,0,0,12,inf,5,0
0.405531,23,9,0,0,0,12,inf,5,0
0.405763,22,21,0,0,0,12,inf,5,0
0.405982,26,23,0,0,0,12,inf,5,0
0.406201,24,9,0,0,0,12,inf,6,0
0.406877,29,0,8.64928,0,0.79,12,-46.5984,6,0
0.407083,26,28,0,0,0,12,inf,7,0
0.407489,5,18,0,0,0,12,inf,7,0
0.407869,22,29,0,0,0,12,inf,7,0
0.408088,24,14,0,0,0,12,inf,8,0
0.408481,1,29,0,0,0,12,inf,8,0
0.4087,24,20,0,0,0,12,inf,8,0
0.409215,9,12,0,0,0,12,inf,9,0
0.40946,8,4,0,0,0,12,inf,9,0
0.409679,8,20,0,0,0,12,inf,9,0
0.410059,27,14,0,0,0,12,inf,10,0
0.410291,11,6,0,0,0,12,inf,10,0
0.410645,10,1,0,0,0,12,inf,10,0
0.410999,11,13,0,0,0,12,inf,10,0
0.411353,14,3,0,0,0,12,inf,11,0
0.411746,13,7,0,0,0,12,inf,11,0
0.411965,20,5,0,0,0,12,inf,11,0
0.412654,9,17,0,0,0,12,inf,12,0
0.412873,12,26,0,0,0,12,inf,12,0
0.413118,20,6,0,0,0,12,inf,13,0
0.413324,20,7,0,0,0,12,inf,13,0
0.413543,27,20,0,0,0,12,inf,13,0
0.413923,12,29,0,0,0,12,inf,13,0
0.414233,29,22,0,0,0,12,inf,14,0
0.414439,29,24,0,0,0,12,inf,14,0
0.414671,13,10,0,0,0,12,inf,14,0
0.414903,10,2,0,0,0,12,inf,14,0
0.415122,13,17,0,0,0,12,inf,15,0
0.415528,13,23,0,0,0,12,inf,15,0
0.416134,8,21,0,0,0,12,inf,16,0
0.416418,0,14,8.64928,0.79,0,12,-46.5984,16,0
0.416637,8,25,0,0,0,12,inf,16,0
0.416869,16,17,0,0,0,12,inf,16,0
0.417114,3,1,0,0,0,12,inf,17,0
0.417411,10,11,0,0,0,12,inf,17,0
0.417791,5,25,0,0,0,12,inf,17,0
0.418171,21,2,0,0,0,12,inf,18,0
0.41839,20,8,0,0,0,12,inf,18,0
0.418622,5,28,0,0,0,12,inf,18,0
0.419106,3,6,0,0,0,12,inf,19,0
0.419325,25,8,0,0,0,12,inf,19,0
0.419544,2,13,0,0,0,12,inf,19,0
0.419924,7,18,0,0,0,12,inf,19,0
0.420143,2,14,0,0,0,12,inf,20,0
0.420845,21,7,0,0,0,12,inf,20,0
0.421051,21,28,0,0,0,12,inf,21,0
0.42127,25,26,0,0,0,12,inf,21,0
0.421515,23,10,0,0,0,12,inf,21,0
0.421734,3,23,0,0,0,12,inf,21,0
0.422044,2,28,0,0,0,12,inf,22,0
0.422315,10,12,0,0,0,12,inf,22,0
0.422747,10,14,0,0,0,12,inf,22,0
0.423005,7,28,0,0,0,12,inf,23,0
0.42325,10,16,0,0,0,12,inf,23,0
0.423469,7,29,0,0,0,12,inf,23,0
0.423688,20,9,0,0,0,12,inf,23,0
0.424211,20,12,0,0,0,12,inf,24,0
0.424417,20,13,0,0,0,12,inf,24,0
0.424766,20,14,0,0,0,12,inf,24,0
0.424998,20,16,0,0,0,12,inf,24,0
0.425456,10,20,0,0,0,12,inf,25,0
0.425792,20,25,0,0,0,12,inf,25,0
0.426011,20,27,0,0,0,12,inf,26,0
0.426391,10,21,0,0,0,12,inf,26,0
0.426675,10,23,0,0,0,12,inf,26,0
0.426933,18,14,0,0,0,12,inf,26,0
0.427152,20,29,0,0,0,12,inf,27,0
0.427384,14,4,0,0,0,12,inf,27,0
0.427603,14,7,0,0,0,12,inf,27,0
0.427848,10,26,0,0,0,12,inf,27,0
0.42808,10,28,0,0,0,12,inf,28,0
0.428312,23,12,0,0,0,12,inf,28,0
0.428531,10,29,0,0,0,12,inf,28,0
0.428763,14,8,0,0,0,12,inf,28,0
0.428982,23,22,0,0,0,12,inf,28,0
0.429292,14,10,0,0,0,12,inf,29,0
0.429563,14,12,0,0,0,12,inf,29,0
0.429795,14,18,0,0,0,12,inf,29,0
0.430183,14,19,0,0,0,12,inf,30,0
0.430519,4,7,0,0,0,12,inf,30,0
0.430738,14,21,0,0,0,12,inf,30,0
0.430957,14,25,0,0,0,12,inf,30,0
0.431267,4,13,0,0,0,12,inf,31,0
0.431538,14,27,0,0,0,12,inf,31,0
0.431796,4,24,0,0,0,12,inf,31,0
0.432145,14,28,0,0,0,12,inf,32,0
0.433508,19,10,0,0,0,12,inf,33,0
0.433792,19,13,0,0,0,12,inf,33,0
0.43418,19,21,0,0,0,12,inf,34,0
0.435842,28,3,0,0,0,12,inf,35,0
0.436048,28,6,0,0,0,12,inf,36,0
0.43641,28,9,0,0,0,12,inf,36,0
0.436785,28,11,0,0,0,12,inf,36,0
0.437043,28,12,0,0,0,12,inf,37,0
0.437301,28,13,0,0,0,12,inf,37,0
0.437676,28,20,0,0,0,12,inf,37,0
0.437921,28,22,0,0,0,12,inf,37,0
0.438218,28,23,0,0,0,12,inf,38,0
0.438593,28,24,0,0,0,12,inf,38,0
0.438929,28,29,0,0,0,12,inf,38,0
0.500342,18,14,0,0,0,12,inf,0,0
0.500561,4,7,0,0,0,12,inf,0,0
0.500915,27,14,0,0,0,12,inf,0,0
0.501121,27,20,0,0,0,12,inf,1,0
0.50134,17,19,0,0,0,12,inf,1,0
0.501694,1,29,0,0,0,12,inf,1,0
0.501926,9,5,0,0,0,12,inf,1,0
0.502145,26,14,0,0,0,12,inf,2,0
0.502364,4,13,0,0,0,12,inf,2,0
0.502583,3,1,0,0,0,12,inf,2,0
0.502937,6,2,0,0,0,12,inf,2,0
0.503735,4,24,0,0,0,12,inf,3,0
0.504224,21,2,0,0,0,12,inf,4,0
0.50443,21,7,0,0,0,12,inf,4,0
0.504919,0,8,8.74757,0.98,0,12,-46.6966,4,0
0.505138,25,8,0,0,0,12,inf,5,0
0.505357,22,3,0,0,0,12,inf,5,0
0.505711,23,9,0,0,0,12,inf,5,0
0.50593,25,26,0,0,0,12,inf,5,0
0.50651,2,5,0,0,0,12,inf,6,0
0.506864,28,2,0,0,0,12,inf,6,0
0.507244,22,21,0,0,0,12,inf,7,0
0.50745,21,28,0,0,0,12,inf,7,0
0.507952,7,18,0,0,0,12,inf,7,0
0.508275,22,29,0,0,0,12,inf,8,0
0.508494,26,23,0,0,0,12,inf,8,0
0.508861,3,6,0,0,0,12,inf,8,0
0.50908,12,22,0,0,0,12,inf,9,0
0.509299,24,2,0,0,0,12,inf,9,0
0.509531,2,13,0,0,0,12,inf,9,0
0.510033,0,14,8.74757,0.98,0,12,-46.6966,10,0
0.510252,28,3,0,0,0,12,inf,10,0
0.510497,24,4,0,0,0,12,inf,10,0
0.510999,10,1,0,0,0,12,inf,10,0
0.511231,9,12,0,0,0,12,inf,11,0
0.51145,7,28,0,0,0,12,inf,11,0
0.511682,3,23,0,0,0,12,inf,11,0
0.511901,2,14,0,0,0,12,inf,11,0
0.51212,16,1,0,0,0,12,inf,12,0
0.512783,29,0,8.74757,0,0.98,12,-46.6966,12,0
0.513002,9,17,0,0,0,12,inf,13,0
0.513221,16,17,0,0,0,12,inf,13,0
0.513601,26,28,0,0,0,12,inf,13,0
0.513846,29,22,0,0,0,12,inf,13,0
0.514065,24,9,0,0,0,12,inf,14,0
0.514471,29,24,0,0,0,12,inf,14,0
0.514755,24,14,0,0,0,12,inf,14,0
0.514987,19,10,0,0,0,12,inf,14,0
0.515232,12,26,0,0,0,12,inf,15,0
0.515477,19,13,0,0,0,12,inf,15,0
0.515722,7,29,0,0,0,12,inf,15,0
0.51598,24,20,0,0,0,12,inf,15,0
0.516199,19,21,0,0,0,12,inf,16,0
0.516431,12,29,0,0,0,12,inf,16,0
0.516754,23,10,0,0,0,12,inf,16,0
0.517012,23,12,0,0,0,12,inf,17,0
0.517244,28,6,0,0,0,12,inf,17,0
0.517476,28,9,0,0,0,12,inf,17,0
0.517695,23,22,0,0,0,12,inf,17,0
0.517927,10,2,0,0,0,12,inf,17,0
0.518185,2,28,0,0,0,12,inf,18,0
0.518469,28,11,0,0,0,12,inf,18,0
0.518836,5,18,0,0,0,12,inf,18,0
0.519068,13,1,0,0,0,12,inf,19,0
0.519313,13,4,0,0,0,12,inf,19,0
0.519558,13,7,0,0,0,12,inf,19,0
0.519764,13,10,0,0,0,12,inf,19,0
0.519983,10,11,0,0,0,12,inf,19,0
0.520202,11,6,0,0,0,12,inf,20,0
0.520434,5,25,0,0,0,12,inf,20,0
0.520705,14,3,0,0,0,12,inf,20,0
0.520937,11,13,0,0,0,12,inf,20,0
0.52133,5,28,0,0,0,12,inf,21,0
0.521536,10,12,0,0,0,12,inf,21,0
0.521807,28,12,0,0,0,12,inf,21,0
0.522026,14,4,0,0,0,12,inf,22,0
0.522445,14,7,0,0,0,12,inf,22,0
0.522677,10,14,0,0,0,12,inf,22,0
0.522896,14,8,0,0,0,12,inf,22,0
0.523115,8,4,0,0,0,12,inf,23,0
0.523321,8,20,0,0,0,12,inf,23,0
0.52354,28,13,0,0,0,12,inf,23,0
0.523946,10,16,0,0,0,12,inf,23,0
0.524391,28,20,0,0,0,12,inf,24,0
0.524597,8,21,0,0,0,12,inf,24,0
0.524803,8,25,0,0,0,12,inf,24,0
0.525191,28,22,0,0,0,12,inf,25,0
0.525423,14,10,0,0,0,12,inf,25,0
0.525681,14,12,0,0,0,12,inf,25,0
0.525939,10,20,0,0,0,12,inf,25,0
0.526171,14,18,0,0,0,12,inf,26,0
0.526416,28,23,0,0,0,12,inf,26,0
0.526861,10,21,0,0,0,12,inf,26,0
0.527106,28,24,0,0,0,12,inf,27,0
0.527351,14,19,0,0,0,12,inf,27,0
0.527622,10,23,0,0,0,12,inf,27,0
0.527893,10,26,0,0,0,12,inf,27,0
0.528125,28,29,0,0,0,12,inf,28,0
0.528357,14,21,0,0,0,12,inf,28,0
